,,,,,,,_,,,_,,_,_,_,,,_,_,,,,,_,_,,,,_,_,,_,_,_,_,job_insertdate
11653368270,YUMMY BITES ORGANIC NOODLE / MIE BAYI ORGANIK / MPASI / MIE BAYI MPASI,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,549,,32,/category/ibu-bayi/susu-bayi-anak/mybaby-tools/yummy-bites-organic-noodle-mie-bayi-organik-mpasi-mie-bayi-mpasi-kale-beet-80gr-61080,https://images.tokopedia.net/img/cache/200-square/product-1/2020/9/7/69099466/69099466_dbe34832-20ec-4d1d-8950-ab852ea13ede_1919_1919,"[{'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'category', 'title': 'Halal', 'type': 'textGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp25.000,Rp17.000,,5,5.0,https://www.tokopedia.com/mybaby-tools/yummy-bites-organic-noodle-mie-bayi-organik-mpasi-mie-bayi-mpasi-kale-beet-80gr-61080?extParam=ivf%3Dfalse,False,0,6511561,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,6253929,MyBabyTools,https://www.tokopedia.com/mybaby-tools,Jakarta Selatan,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
6699659899,Chilgo Bubuk Powder 3+ Vanila Madu 1kg | Chil Go 3 + 1000gr,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,567,,2,/category/ibu-bayi/susu-bayi-anak/tokosusumomnkids/chilgo-bubuk-powder-3-vanila-madu-1kg-chil-go-3-1000gr-vanila-1kg-fcb6,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/10/5/12f61472-e5bc-4c0d-bae1-f35e805e3074.jpg,"[{'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp99.180,Rp97.196,,5,5.0,https://www.tokopedia.com/tokosusumomnkids/chilgo-bubuk-powder-3-vanila-madu-1kg-chil-go-3-1000gr-vanila-1kg-fcb6?extParam=ivf%3Dfalse,False,0,111599,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,2602194,Toko Susu Mom n Kids,https://www.tokopedia.com/tokosusumomnkids,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
5952930518,Chil Go Powder 1+ Madu 1000 gr,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,728,,0,/category/ibu-bayi/susu-bayi-anak/istanasusu/chil-go-powder-1-madu-1000-gr,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/10/19/023ba6a3-273b-4304-9509-67403a957bdb.jpg,"[{'position': 'price', 'title': 'Cashback 1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/11/28/a8778146-2c44-48e6-8b1f-b5bb222fb84e.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp102.017,,5,5.0,https://www.tokopedia.com/istanasusu/chil-go-powder-1-madu-1000-gr?extParam=ivf%3Dfalse,False,0,4075308,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,2124815,Istana Susu,https://www.tokopedia.com/istanasusu,Kab. Bekasi,True,True,AceSearchUnifyShop,2023-12-17 21:25:09
8789509431,PROMINA Sup Mie - Promina Sup Mi - Makanan MPASI Bayi,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,14,,51,/category/ibu-bayi/susu-bayi-anak/aloraessential/promina-sup-mie-promina-sup-mi-makanan-mpasi-bayi-ayam-sayur-8c14a,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/7/c0928e3c-98f5-40c5-91f3-655172c60317.png,"[{'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'DBZ Oct 23', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/10/9/a9596498-fb0e-4100-a662-88411c044889.png', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp20.000,Rp9.900,,5,5.0,https://www.tokopedia.com/aloraessential/promina-sup-mie-promina-sup-mi-makanan-mpasi-bayi-ayam-sayur-8c14a?extParam=ivf%3Dfalse,False,0,7803748,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,7596230,Alora Essential,https://www.tokopedia.com/aloraessential,Jakarta Utara,True,True,AceSearchUnifyShop,2023-12-17 21:25:09
3323212829,Bumbu Bunda Elia Fat Beef Oil Non MSG Non Pengawet,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,709,,0,/category/ibu-bayi/susu-bayi-anak/bumbubundabyelia/bumbu-bunda-elia-fat-beef-oil-non-msg-non-pengawet,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/20/fec4773d-1881-41cf-baf3-6ff1e1529b92.jpg,"[{'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Beli Lokal', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/12/8/1a976501-81ee-4705-bea8-28ca5c54e8d6.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp29.900,,5,5.0,https://www.tokopedia.com/bumbubundabyelia/bumbu-bunda-elia-fat-beef-oil-non-msg-non-pengawet?extParam=ivf%3Dfalse,False,0,10956206,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,10944864,BumbuBundaByElia,https://www.tokopedia.com/bumbubundabyelia,Kab. Bekasi,True,True,AceSearchUnifyShop,2023-12-17 21:25:09
796990198,Nutrinidrink Powder 400GR - Susu bayi Nutricia Nutrinidrink Powder,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,449,,0,/category/ibu-bayi/susu-bayi-anak/miloshoes/nutricia-nutrinidrink-powder-400gr-susu-bayi-nutrinidrink-powder,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/18/c54db637-f41b-4af5-a398-f1840fc9eeb8.jpg,"[{'position': 'price', 'title': 'Cashback 6,1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp206.000,,5,5.0,https://www.tokopedia.com/miloshoes/nutricia-nutrinidrink-powder-400gr-susu-bayi-nutrinidrink-powder?extParam=ivf%3Dfalse,False,0,391101,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,678797,Milo Shoes,https://www.tokopedia.com/miloshoes,Jakarta Pusat,True,True,AceSearchUnifyShop,2023-12-17 21:25:09
11354104227,Chil Go Powder 3+ Vanila Madu 1000 Gram / Susu Chilgo 3 1000g,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,62,,8,/category/ibu-bayi/susu-bayi-anak/otoystore/chil-go-powder-3-vanila-madu-1000-gram-susu-chilgo-3-1000g-madu-920d0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/25/b5dd5ede-fe37-4a7a-8a9c-c2d43960cb75.jpg,"[{'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp105.000,Rp96.700,,5,4.9,https://www.tokopedia.com/otoystore/chil-go-powder-3-vanila-madu-1000-gram-susu-chilgo-3-1000g-madu-920d0?extParam=ivf%3Dfalse,False,0,356010,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,513146,Otoy Store,https://www.tokopedia.com/otoystore,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
6699687031,CHILGO Bubuk Powder 1+ Vanila Madu 1kg | CHIL Go 1 + 1000gr,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,341,,2,/category/ibu-bayi/susu-bayi-anak/tokosusumomnkids/chilgo-bubuk-powder-1-vanila-madu-1kg-chil-go-1-1000gr-vanila-1kg,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/10/5/2d7650d7-551c-4f79-a8e4-4decde399ccd.jpg,"[{'position': 'price', 'title': 'Cashback 1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp103.980,Rp101.900,,5,5.0,https://www.tokopedia.com/tokosusumomnkids/chilgo-bubuk-powder-1-vanila-madu-1kg-chil-go-1-1000gr-vanila-1kg?extParam=ivf%3Dfalse,False,0,111599,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,2602194,Toko Susu Mom n Kids,https://www.tokopedia.com/tokosusumomnkids,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
994844136,Enfagrow A+ Gentle Care Susu Formula [800 g],[],4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,846,,0,/category/ibu-bayi/susu-bayi-anak/kapalperang/enfagrow-a-gentle-care-susu-formula-800-g,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/2/28/73db74e4-377b-49c3-820e-3bc9a218b6ba.jpg,"[{'position': 'price', 'title': 'Cashback 17,1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '4rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp429.000,,5,5.0,https://www.tokopedia.com/kapalperang/enfagrow-a-gentle-care-susu-formula-800-g?extParam=ivf%3Dfalse%26whid%3D12669178,False,0,12669178,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,1475764,Kapal Perang,https://www.tokopedia.com/kapalperang,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
8061456822,Plumandblum Mpasi Bubur Bayi BB Booster,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,1285,,0,/category/ibu-bayi/susu-bayi-anak/plumandblum/plumandblum-mpasi-bubur-bayi-bb-booster-6-keju-mac-cheese-7e0ba,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/9/17/afb055c7-75fb-4a18-a669-2122aad3284b.jpg,"[{'position': 'price', 'title': 'Grosir', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '10rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp22.000,,5,4.9,https://www.tokopedia.com/plumandblum/plumandblum-mpasi-bubur-bayi-bb-booster-6-keju-mac-cheese-7e0ba?extParam=ivf%3Dfalse,False,0,7277914,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,7070563,Plum & Blum Official,https://www.tokopedia.com/plumandblum,Bekasi,True,True,AceSearchUnifyShop,2023-12-17 21:25:09
384665579,Enfagrow A+4 Susu Formula Vanila 2400g,[],4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,179,,0,/category/ibu-bayi/susu-bayi-anak/kapalperang/enfagrow-a-4-susu-formula-vanila-2400g,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/12/2/7502bcf0-d885-4aa2-853f-cfaf5a4731aa.jpg,"[{'position': 'price', 'title': 'Cashback 35,2rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '500+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp880.000,,5,5.0,https://www.tokopedia.com/kapalperang/enfagrow-a-4-susu-formula-vanila-2400g?extParam=ivf%3Dfalse%26whid%3D13355454,False,0,13355454,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,1475764,Kapal Perang,https://www.tokopedia.com/kapalperang,Surabaya,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
2209435273,Yummy Bites 50gr Baby Rice Crackers -Snack Biskuit Bayi Sehat 6+ bulan,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",2011,ibu-bayi/susu-bayi-anak/biskuit-snack-bayi,56,Ibu & Bayi,270,,10,/category/ibu-bayi/susu-bayi-anak/madegood/yummy-bites-50gr-baby-rice-crackers-snack-biskuit-bayi-sehat-6-bulan-apple-b125,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/22/24d58e32-a321-46f3-9a53-bb5fc18f6718.jpg,"[{'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp34.000,Rp30.576,,5,5.0,https://www.tokopedia.com/madegood/yummy-bites-50gr-baby-rice-crackers-snack-biskuit-bayi-sehat-6-bulan-apple-b125?extParam=ivf%3Dfalse,False,0,8575169,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,8396169,Made Good Market,https://www.tokopedia.com/madegood,Jakarta Barat,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
557906035,Enfagrow A+ 3 ORIGINAL 1800 gram / 1800g,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,1418,,3,/category/ibu-bayi/susu-bayi-anak/otoystore/enfagrow-a-3-original-1800-gram-1800g,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/13/30fa694e-643b-4e7b-ba07-ba9117d7b016.jpg,"[{'position': 'price', 'title': 'Cashback 7,2rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '4rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Toserba', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/11/28/a8778146-2c44-48e6-8b1f-b5bb222fb84e.png', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp755.000,Rp729.900,,5,5.0,https://www.tokopedia.com/otoystore/enfagrow-a-3-original-1800-gram-1800g?extParam=ivf%3Dfalse,False,0,356010,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,513146,Otoy Store,https://www.tokopedia.com/otoystore,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
8286947760,Paket 2 pcs BMT Gold 800 gr,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4650,ibu-bayi/susu-bayi-anak/susu-bayi-di-bawah-1-tahun,56,Ibu & Bayi,105,,0,/category/ibu-bayi/susu-bayi-anak/morinagaofficial/paket-2-pcs-bmt-gold-800-gr,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/3/3/b5e8bbb9-a002-45e4-968f-b46cdeab78b3.jpg,"[{'position': 'best_seller', 'title': 'Terlaris', 'type': '#e1aa1d', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'price', 'title': 'Cashback 23,1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Inspirasi Belanja', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/10/24/226dc83d-448e-46a8-8c89-25056b6c30ca.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp385.400,,5,4.9,https://www.tokopedia.com/morinagaofficial/paket-2-pcs-bmt-gold-800-gr?extParam=ivf%3Dfalse,False,0,4254005,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,3950239,Morinaga Official Shop,https://www.tokopedia.com/morinagaofficial,Tangerang Selatan,True,True,AceSearchUnifyShop,2023-12-17 21:25:09
7323002177,CHILSCHOOL SOYA 600 GRAM VANILA MADU/600GR/CHIL SCHOOL SOYA/VANILLA,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,159,,7,/category/ibu-bayi/susu-bayi-anak/tokosususj/chilschool-soya-600-gram-vanila-madu-600gr-chil-school-soya-vanilla-vanila,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/26/d19152d5-bdba-440e-b328-70114d856a40.jpg,"[{'position': 'price', 'title': 'Cashback 2,3rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '1rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp125.000,Rp116.000,,5,5.0,https://www.tokopedia.com/tokosususj/chilschool-soya-600-gram-vanila-madu-600gr-chil-school-soya-vanilla-vanila?extParam=ivf%3Dfalse,False,0,7562354,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,7353699,TOKO SUSU SJ,https://www.tokopedia.com/tokosususj,Jakarta Utara,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
562939113,Nestle DANCOW 5+ Vanila Susu Anak 5-12 Tahun Box 750g,[],4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,2412,,25,/category/ibu-bayi/susu-bayi-anak/dancowofficial/nestl-dancow-5-vanila-susu-anak-5-12-tahun-box-750g,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/3/363e14ca-afe5-4328-977c-74b355706d1d.png,"[{'position': 'price', 'title': 'Cashback 5,6rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '7rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'DBZ Oct 23', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/10/9/a9596498-fb0e-4100-a662-88411c044889.png', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'category', 'title': 'Halal', 'type': 'textGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp126.200,Rp94.612,,5,5.0,https://www.tokopedia.com/dancowofficial/nestl-dancow-5-vanila-susu-anak-5-12-tahun-box-750g?extParam=ivf%3Dfalse%26whid%3D13056835,False,0,13056835,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,6673792,Dancow Official Store,https://www.tokopedia.com/dancowofficial,Bekasi,True,True,AceSearchUnifyShop,2023-12-17 21:25:09
2278035900,Pureeland Fat MPASI Oil BB Booster / Lemak MPASI,"[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",395,ibu-bayi/susu-bayi-anak/sereal-bubur-bayi,56,Ibu & Bayi,1568,,0,/category/ibu-bayi/susu-bayi-anak/pureeland/pureeland-fat-mpasi-oil-bb-booster-lemak-mpasi-chicken-garlic,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/8/ce585c7b-b2ac-4b60-b34b-f993694f0992.jpg,"[{'position': 'integrity', 'title': '8rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp29.500,,5,4.9,https://www.tokopedia.com/pureeland/pureeland-fat-mpasi-oil-bb-booster-lemak-mpasi-chicken-garlic?extParam=ivf%3Dfalse,False,0,1527360,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,1906751,Pureeland,https://www.tokopedia.com/pureeland,Jakarta Barat,True,True,AceSearchUnifyShop,2023-12-17 21:25:09
10332727060,Morinaga Morigro Vanila 800 gram,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",4651,ibu-bayi/susu-bayi-anak/susu-anak,56,Ibu & Bayi,48,,0,/category/ibu-bayi/susu-bayi-anak/kapalperangexpress/morinaga-morigro-vanila-800-gram,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/12/2/96a906f6-82a4-40e0-8536-ec6dc28965be.jpg,"[{'position': 'price', 'title': 'Cashback 11,3rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Beli Lokal', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/12/8/1a976501-81ee-4705-bea8-28ca5c54e8d6.png', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp284.000,,5,4.9,https://www.tokopedia.com/kapalperangexpress/morinaga-morigro-vanila-800-gram?extParam=ivf%3Dfalse,False,0,15121547,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,15269457,Kapal Perang Express,https://www.tokopedia.com/kapalperangexpress,Jakarta Barat,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
6975957925,YUMMY BITES - Rice Cracker 25Gr 50Gr Snack MPASI Bayi / Cemilan Sehat,"[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",2011,ibu-bayi/susu-bayi-anak/biskuit-snack-bayi,56,Ibu & Bayi,323,,34,/category/ibu-bayi/susu-bayi-anak/tokotelurid/yummy-bites-rice-cracker-25gr-50gr-snack-mpasi-bayi-cemilan-sehat-25g-carrot,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/20/4fc75a99-341c-413d-9710-a76eeed3a186.png,"[{'position': 'integrity', 'title': '2rb+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'costperunit', 'title': 'Rp66.000/100 g', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp25.000,Rp16.500,,5,5.0,https://www.tokopedia.com/tokotelurid/yummy-bites-rice-cracker-25gr-50gr-snack-mpasi-bayi-cemilan-sehat-25g-carrot?extParam=ivf%3Dfalse,False,0,8863030,AceSearchUnifyProduct,,,,,AceSearchUnifyAds,8703796,Toko Telur ID,https://www.tokopedia.com/tokotelurid,Tangerang Selatan,False,True,AceSearchUnifyShop,2023-12-17 21:25:09
